"";"CO_MUNICIPIO";"Populacao";"desp_aluno_mat";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"1402";5201108;370875;45354,0436507413;52022145;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;"GO";"ESCOLA MUNICIPAL GOMES SANTANA RAMOS";5,4;581
"1403";5201108;370875;45354,0436507413;52021793;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;"GO";"ESCOLA MUNICIPAL REALINO JOSE DE OLIVEIRA";4,4;1136
"1404";5201108;370875;45354,0436507413;52021173;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"GO";"ESCOLA MUNICIPAL LIONS ANHANGUERA";5,9;727
"1405";5201108;370875;45354,0436507413;52092607;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"GO";"ESCOLA BETESDA PRIMAVERA";5,3;1211
"1406";5201108;370875;45354,0436507413;52022080;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;1;"GO";"ESCOLA MUNICIPAL INACIO SARDINHA DE LISBOA";5,5;636
"1407";3130655;7525;37262,0277777778;31092045;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;"MG";"EM NUCLEO I - DONA RUTH AZEREDO";4,7;150
"1408";1100049;87877;38118,9570784641;11027088;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;0;1;"RO";"EMEIEF SANTOS DUMONT";4,2;241
"1409";1100049;87877;38118,9570784641;11026936;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;"RO";"EMEIEF PEDRO ALVARES CABRAL";4,4;154
"1410";1100049;87877;38118,9570784641;11025999;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"RO";"EMEIEF ANITA GARIBALDI";5;135
"1411";1100049;87877;38118,9570784641;11026812;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;"RO";"EMEIEF MONTEIRO LOBATO";4,5;233
"1412";1100049;87877;38118,9570784641;11026367;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;"RO";"EMEIEF DR JOAO DE DEUS SIMPLICIO";4,8;218
"1413";1100049;87877;38118,9570784641;11026960;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;"RO";"EMEIEF PRESIDENTE MEDICI";5,3;240
"1414";2208858;4248;20981,5126685393;22077464;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"PI";"UNIDADE ESCOLAR MUNICIPAL JULIO BORGES DE MACEDO";3,7;622
"1415";2204600;3815;23007,8367105263;22116818;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"ESCOLA MUNICIPAL CICERO LINO DO NASCIMENTO";4,2;243
"1416";2933174;9409;22506,8873186813;29175020;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MONSENHOR GILBERTO VAZ SAMPAIO I";3,4;509
"1417";2933174;9409;22506,8873186813;29175011;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MONSENHOR GILBERTO VAZ SAMPAIO II";4,2;74
"1418";4320263;7428;26463,4433;43148263;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"RS";"EMEF WALDEMAR WOLFF";4,5;158
"1419";4320263;7428;26463,4433;43148166;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"RS";"EMEF PEDRO SILVEIRA";4,6;155
"1420";4315750;4590;32739,9657352941;43115047;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;"RS";"EMEF PE MANOEL DA NOBREGA";4,8;138
"1421";4309050;7654;26581,4700835655;43068170;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF CORONEL SARMENTO";4,1;127
"1422";4309050;7654;26581,4700835655;43299229;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF ARY SOARES";5,5;610
"1423";4309050;7654;26581,4700835655;43068120;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"RS";"EMEF ALVARO FERRUGEM";4,3;316
"1424";3127339;5246;34018,4314583333;31089796;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;"MG";"EM IZIDIO JOSE DE OLIVEIRA";3,9;159
"1425";4309654;6561;26634,7702173913;43019862;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF MONTEIRO LOBATO";3,6;455
"1426";2604205;41865;15348,4491985089;26098563;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL ZILDE FEIJO SAMPAIO";4;712
"1427";2604205;41865;15348,4491985089;26098180;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL ALVARO DO REGO BARROS";4,1;1480
"1428";4311205;20032;43810,6730546624;43080600;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMF CASEMIRO DE ABREU";3,9;270
"1429";4311205;20032;43810,6730546624;43211720;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"RS";"EMEF ELIO SALLES";5,3;431
"1430";2601003;10965;14667,5838430311;26072050;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PE";"ESCOLA MUNICIPAL MIGUEL CALADO BORBA";4,1;1738
"1431";4306379;3133;29478,4737962963;43122680;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF VALENTIM BASTIANELLO";4,3;305
"1432";2902401;12891;14306,1709033613;29293090;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"BA";"ESCOLA NORMAL 2 DE JULHO";3;813
"1433";2902401;12891;14306,1709033613;29293049;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA AGRUPADA LUIS MENDES FERREIRA";3,7;186
"1434";2902401;12891;14306,1709033613;29293260;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"GRUPO ESCOLAR SILVERIO BORGES";2,7;147
"1435";5108857;3133;43979,276036036;51033747;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"MT";"ESCOLA MUNICIPAL CRIANCA ESPERANCA";5,7;370
"1436";2604106;351686;17837,0227294551;26054841;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL PROFESSOR LEUDO VALENCA";3,5;1935
"1437";2604106;351686;17837,0227294551;26054760;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;0;1;"PE";"ESCOLA MUNICIPAL PROFESSOR JOSE FLORENCIO LEAO";3,6;374
"1438";2604106;351686;17837,0227294551;26055279;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL LANDELINO ROCHA";4,8;1067
"1439";2604106;351686;17837,0227294551;26177234;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"PE";"ESCOLA MUNICIPAL PROFESSOR RUBEM DE LIMA BARROS";4,9;571
"1440";2604106;351686;17837,0227294551;26054655;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"PE";"ESCOLA MUNICIPAL PROFESSORA MARIA BEZERRA TORRES";3,3;750
"1441";2604106;351686;17837,0227294551;26056526;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"PE";"ESCOLA MUNICIPAL DEPUTADA CRISTINA TAVARES";4,1;2071
"1442";2604106;351686;17837,0227294551;26138913;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"PE";"COLEGIO MUNICIPAL PROFESSORA LAURA FLORENCIO";3,8;1646
"1443";2604106;351686;17837,0227294551;26186624;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;"PE";"ESCOLA MUNICIPAL PROFESSORA MARIANA DE LOURDES LIMA";4,7;526
"1444";2604106;351686;17837,0227294551;26056330;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;"PE";"ESCOLA INTERMEDIARIA MARIA DO SOCORRO DE FREITAS";4;387
"1445";2604106;351686;17837,0227294551;26136365;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;"PE";"ESCOLA MUNICIPAL CAPITAO JOAO VELHO";2,6;290
"1446";2604106;351686;17837,0227294551;26054990;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"PE";"ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA";5,7;821
"1447";2604106;351686;17837,0227294551;26055350;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"PE";"ESCOLAS REUNIDAS CASA DO TRABALHADOR";4,8;994
"1448";2604106;351686;17837,0227294551;26054736;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL ALFREDO PINTO VIEIRA DE MELO";3,8;93
"1449";2604106;351686;17837,0227294551;26054752;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"PE";"ESCOLA MUNICIPAL PRESIDENTE KENNEDY";3,7;707
"1450";2604106;351686;17837,0227294551;26054744;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"PE";"ESCOLA MUNICIPAL MESTRE VITALINO";3,6;1575
"1451";2604106;351686;17837,0227294551;26053926;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PE";"COLEGIO MUNICIPAL ALVARO LINS";4,1;2165
"1452";2604106;351686;17837,0227294551;26054299;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"PE";"ESCOLA MUNICIPAL DR TABOSA DE ALMEIDA";5;413
"1453";2604106;351686;17837,0227294551;26182513;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"PE";"ESCOLA MUNICIPAL PROFESSORA MARGARIDA MARIA DE FARIAS BARROS MIRANDA";3,9;1542
"1454";2604106;351686;17837,0227294551;26055996;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;"PE";"ESCOLA MUNICIPAL PROFESSORA IVA DO CARMO SILVA";4,8;344
"1455";2604106;351686;17837,0227294551;26179652;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"PE";"ESCOLA MUNICIPAL PROFESSORA CESARINA MOURA VIEIRA COSTA";4,3;916
"1456";2604106;351686;17837,0227294551;26056089;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"PE";"ESCOLA MUNICIPAL JOSE CLEMENTE DE SOUZA";4,2;1308
"1457";2514305;6256;25424,7955518395;25032674;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"PB";"EMEIF MARIANO TOMAZ";4,2;228
"1458";4315354;3819;26998,7484269663;43111742;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF PROGRESSO";5,4;205
"1459";2606002;137810;18559,3957261411;26076314;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"PE";"ESCOLA PROFESSOR MARIO MATOS";4;854
"1460";2606002;137810;18559,3957261411;26138077;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"PE";"ESCOLA JAIME LUNA";3;1023
"1461";2606002;137810;18559,3957261411;26075466;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;"PE";"COLEGIO MUNICIPAL PE AGOBAR VALENCA";3;741
"1462";2606002;137810;18559,3957261411;26075881;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"PE";"ESCOLA MUNICIPAL PROFESSORA GABRIELA MISTRAL";3,3;395
"1463";2606002;137810;18559,3957261411;26076470;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;"PE";"ESCOLA JOSE FERREIRA SOBRINHO";2,9;587
"1464";2606002;137810;18559,3957261411;26075504;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PE";"ESCOLA MUNICIPAL RANSER ALEXANDRE GOMES";3,3;712
"1465";2606002;137810;18559,3957261411;26076551;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"PE";"ESCOLA SALOMAO RODRIGUES VILELA";4,5;374
"1466";2606002;137810;18559,3957261411;26076187;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;"PE";"ESCOLA MUNICIPAL JOSE BRASILEIRO VILA NOVA";3,5;1114
"1467";2606002;137810;18559,3957261411;26076438;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;"PE";"ESCOLA JULIAO CAPITO FILHO";3,7;484
"1468";4307401;3313;25409,1398136646;43058833;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"RS";"EMEF DR NICANOR KRAMER DA LUZ";4,8;326
"1469";3134103;6120;18083,9916309013;31043958;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;"MG";"ESCOLA MUNICIPAL BARRA DO JOAZEIRO";5,1;76
"1470";2907509;56037;15242,0687954939;29159261;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"BA";"ESCOLA RURAL DOM JUSTINO JOSE SANTANA";3,5;240
"1471";2907509;56037;15242,0687954939;29159113;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL PROF JORGE LUIS FERREIRA TEIXEIRA";3,3;241
"1472";2907509;56037;15242,0687954939;29158907;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL GEMINIANA SOUZA ASSUNCAO";3,3;121
"1473";2907509;56037;15242,0687954939;29159121;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA PROFESSOR RAIMUNDO MATA";2,9;289
"1474";2907509;56037;15242,0687954939;29158800;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA CONEGO DIAMANTINO";3,3;324
"1475";2907509;56037;15242,0687954939;29158982;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"BA";"ESCOLA LAURA BATISTA";2,7;268
"1476";2605202;67839;10749,7724647325;26099292;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL DR JOSE HENRIQUE";3,1;748
"1477";2605202;67839;10749,7724647325;26099241;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"PE";"ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES";3,5;865
"1478";2605202;67839;10749,7724647325;26420716;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"PE";"ESCOLA MUNICIPAL LYGIA MAGDALA DE MELO";4,1;627
"1479";2605202;67839;10749,7724647325;26419858;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL PROFESSORA ALMERITA MARIA ARAUJO DA SILVA";3,2;1229
"1480";2605202;67839;10749,7724647325;26098946;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;"PE";"ESCOLA MUN DONA MARIA LINS DE HOLANDA CAVALCANTI";3,1;292
"1481";2605202;67839;10749,7724647325;26099110;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;1;"PE";"ESCOLA MUNICIPAL HUMBERTO DE CAMPOS";3,8;386
"1482";2605202;67839;10749,7724647325;26099136;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL MARECHAL COSTA E SILVA";3,8;465
"1483";2605202;67839;10749,7724647325;26148609;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;"PE";"ESCOLA MUNICIPAL ZENOBIO LINS";3,4;389
"1484";2924009;119930;16368,5868278157;29035503;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;"BA";"ESCOLA MUNICIPAL JOVINO DE CARVALHO";4,7;746
"1485";2924009;119930;16368,5868278157;29035600;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL VINICIUS DE MORAES";3,8;982
"1486";2924009;119930;16368,5868278157;29373069;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL MANOEL NASCIMENTO NETO";4,7;1400
"1487";2924009;119930;16368,5868278157;29035422;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL MANOEL DE ALMEIDA KASPRZYKOWSKY";4,6;1569
"1488";2924009;119930;16368,5868278157;29035074;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;"BA";"ESCOLA CASA DA CRIANCA 03";5,2;411
"1489";2924009;119930;16368,5868278157;29035457;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL PADRE LOURENCO TORI";4,2;409
"1490";2924009;119930;16368,5868278157;29035090;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"BA";"ESCOLA CASA DA CRIANCA 01";3,4;1121
"1491";2924009;119930;16368,5868278157;29373140;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL RAIMUNDO MEDERICO DA SILVA TOLEDO";3,9;716
"1492";2924009;119930;16368,5868278157;29035120;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;"BA";"ESCOLA MUNICIPAL CASTRO ALVES";4,7;464
"1493";2924009;119930;16368,5868278157;29035546;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;"BA";"ESCOLA MUNICIPAL SAO VICENTE DE PAULO";5,1;807
"1494";2924009;119930;16368,5868278157;29035490;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL GENERAL ARGUS LIMA";4,3;387
"1495";2924009;119930;16368,5868278157;29035589;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL VEREADOR JOAO BOSCO RIBEIRO";5,8;1871
"1496";2924009;119930;16368,5868278157;29035350;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL GUIOMAR PEREIRA";4,1;1278
"1497";2924009;119930;16368,5868278157;29035244;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL AMANCIO PEREIRA";3,8;367
"1498";3518602;39216;21147,613968254;35220036;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"SP";"GINO BELLODI EMEB";5;720
"1499";3518602;39216;21147,613968254;35081917;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"IZABEL SADALLA GRISPINO PROFESSORA EMEB";4,5;628
"1500";3518602;39216;21147,613968254;35298013;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"BARROS PROF EMEB";5,1;506
"1501";3518602;39216;21147,613968254;35273181;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"MARIA CECILIA PACIFICO DE FARIA PROFA EMEB";5;680
"1502";3518602;39216;21147,613968254;35273193;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"LUIZ GARAVELLO PROF EMEB";5;1129
"1503";3518602;39216;21147,613968254;35245100;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"ALFREDO ROLIM DE MOURA PROF EMEB";5,4;593
"1504";4302501;6801;31879,4783084577;43025684;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"E M E F JOSEFINA FERREIRA AQUINO";4;319
"1505";3104502;18243;42674,0530395137;31108201;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;"MG";"EM VASCO BERNARDES DE OLIVEIRA";4,8;116
"1506";3104502;18243;42674,0530395137;31109690;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;"MG";"EM PRINCESA ISABEL";3,6;92
"1507";2109601;42016;13184,9466618076;21027285;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"UI JOSE MARIA SALDANHA";4,7;330
"1508";2109601;42016;13184,9466618076;21026572;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"UNIDADE INTEGRADA JORGE HENRIQUE ROCHA";3;576
"1509";2109601;42016;13184,9466618076;21027218;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"CE MONS LUIS ALVES MADUREIRA";4,5;457
"1510";2109601;42016;13184,9466618076;21026726;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"MA";"UNIDADE INTEGRADA MARIA JOSE MACAU";4,7;912
"1511";2109601;42016;13184,9466618076;21026556;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UNIDADE INTEGRADA JANUARIO CARVALHO";3,7;605
"1512";2109601;42016;13184,9466618076;21026599;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UNIDADE INTEGRADA KLEPER AQUINO";3,6;489
"1513";2109601;42016;13184,9466618076;21026475;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UNIDADE INTEGRADA DEPUTADO IVAR SALDANHA";3,7;495
"1514";2109601;42016;13184,9466618076;21027242;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"MA";"CE BENEDITO LEITE";3,9;318
"1515";4314506;12944;19166,5436013986;43102581;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;"RS";"EMEF SAO JOAO BATISTA";1,9;200
"1516";4314506;12944;19166,5436013986;43102727;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"RS";"ESC MUN ENS FUN AVELINO DE ASSIS BRASIL";4,6;336
"1517";2108306;37833;9441,80396298174;21043884;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;1;1;"MA";"UE PRES DUTRA";3;174
"1518";2108306;37833;9441,80396298174;21043825;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UE GONCALVES DIAS";3;331
"1519";2108306;37833;9441,80396298174;21043817;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;"MA";"UE CALDAS MARQUES";3;1053
"1520";2108306;37833;9441,80396298174;21043841;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UE JOAO MENDES CAMPOS";2,8;147
"1521";2108306;37833;9441,80396298174;21043876;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"MA";"UE OLIVEIROS MENDES";3,2;798
"1522";2108306;37833;9441,80396298174;21265178;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;"MA";"UNIDADE ESCOLAR PE BATISTA COSTA";3,1;84
"1523";2108306;37833;9441,80396298174;21043990;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UE MARECHAL DEODORO DA FONSECA";2,3;395
"1524";2601706;75729;21124,2960368664;26049961;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;"PE";"CENTRO DE EXCELENCIA MUNICIPAL PROFESSOR JOSE VIEIRA DA COSTA";5,1;766
"1525";2601706;75729;21124,2960368664;26050293;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL DOUTOR SEBASTIAO CABRAL";4;1122
"1526";2601706;75729;21124,2960368664;26050862;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PE";"ESCOLA MUNICIPAL MANOEL TEODORO DE ARRUDA";3,4;634
"1527";2601706;75729;21124,2960368664;26175673;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;"PE";"ESCOLA MUNICIPAL PROFESSOR ANTENOR VIEIRA DE MELLO";3,6;792
